Date,Balduzzi,Burns,DeLeo,Diedrichsen,Ferriolo,Forman,Hartsch,LaCroix,McCann,Medico,Pla,Ricci,Rodrigo,Smyth,Wasyliw
44801,1137.0,1137.0,,,1137.0,,,,1137.0,1137.0,1137.0,,1137.0,,1137.0
44804,1517.0,1517.0,,,1517.0,,,,1517.0,1517.0,1517.0,,1517.0,,1517.0
44808,1328.0,1328.0,,,1328.0,,,,1328.0,1329.0,1329.0,,1329.0,,1329.0
44813,1353.0,1353.0,,,1353.0,,,,1353.0,1353.0,1353.0,,1353.0,,1353.0
44815,1193.0,1193.0,,,1193.0,,,,1193.0,1193.0,1193.0,,1193.0,,1193.0
44820,1107.0,,,,1107.0,,,,1107.0,1107.0,1107.0,,1332.0,,1332.0
44822,1301.0,,,,1301.0,,,,1301.0,1301.0,1301.0,,1301.0,,1301.0
44827,1066.0,,,,1065.0,,,,1066.0,1066.0,1065.0,,1066.0,,1066.0
44829,1468.0,,,,1468.0,,,,1468.0,1468.0,1468.0,,1468.0,,
44834,1273.0,1273.0,,,1273.0,,,,1273.0,1273.0,1273.0,,1273.0,,1273.0
44836,1137.0,1137.0,,,1137.0,,,,1137.0,1137.0,1137.0,,1137.0,,1137.0
44841,1105.0,1105.0,,,1105.0,,,,1105.0,1105.0,1105.0,,1105.0,,1089.0
44843,1551.0,1551.0,,,1551.0,,,,1551.0,1551.0,1551.0,,1551.0,,1445.0
44848,1337.0,1338.0,,,1338.0,,,,1337.0,1337.0,1337.0,,1338.0,,1338.0
44850,1308.0,1308.0,,,1308.0,,,,1308.0,1308.0,1308.0,,1308.0,,1308.0
44855,1088.0,1088.0,,,1088.0,,,,1088.0,1088.0,1088.0,,1088.0,,1088.0
44862,1261.0,1261.0,,,1261.0,,,,1261.0,1261.0,1261.0,,1261.0,,1261.0
44864,1152.0,1152.0,,,1152.0,,,,1152.0,1152.0,1152.0,,1152.0,,1152.0
45010,1090.0,1090.0,,,1090.0,,,,1090.0,1090.0,1090.0,,1090.0,,1090.0
45035,1034.0,1034.0,,,1034.0,,,,,203.0,1034.0,,0.0,,0.0
45156,1305.0,1305.0,1305.0,1305.0,1305.0,,1305.0,1305.0,1305.0,1305.0,1305.0,1305.0,1305.0,1305.0,1305.0
45159,1207.0,1207.0,1207.0,1207.0,1207.0,,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,,1207.0
45163,1244.0,1244.0,1244.0,1244.0,1244.0,,1244.0,1244.0,1244.0,1244.0,1244.0,1244.0,1244.0,1244.0,
45165,1195.0,,1195.0,1195.0,,,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,,1195.0,1195.0
45170,1450.0,1450.0,1450.0,1450.0,1450.0,,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0
45172,1129.0,1129.0,1129.0,1129.0,467.0,,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0,1129.0
45177,1274.0,,1274.0,1274.0,1274.0,,1274.0,1274.0,1274.0,1274.0,1274.0,1274.0,,1274.0,1274.0
45179,1269.0,1269.0,1269.0,1269.0,1269.0,,1269.0,1269.0,1269.0,1269.0,1269.0,1269.0,1269.0,1269.0,1269.0
45184,,1157.0,1157.0,1157.0,1157.0,,1157.0,1157.0,1157.0,1157.0,1157.0,1157.0,1157.0,,1157.0
45186,,1622.0,1622.0,1622.0,,,1622.0,1622.0,1622.0,1622.0,1622.0,0.0,1622.0,,1622.0
45191,,1381.0,1381.0,1381.0,,,1381.0,,1381.0,1381.0,1381.0,0.0,1381.0,1381.0,1381.0
45198,,1211.0,,,,,1211.0,,1211.0,1211.0,1211.0,1211.0,,1211.0,1211.0
45200,,1219.0,,,,,1219.0,,1219.0,1219.0,1219.0,1219.0,1219.0,1219.0,1219.0
45205,,1352.0,1352.0,1352.0,,,1352.0,,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0
45207,,1231.0,,1231.0,,,1231.0,,,1231.0,1231.0,1231.0,1230.0,1231.0,1231.0
45212,,1209.0,,,,,1209.0,,1209.0,1209.0,1209.0,1209.0,1209.0,,1209.0
45219,,1236.0,1236.0,0.0,,,1236.0,0.0,1236.0,1236.0,1236.0,1236.0,1236.0,1236.0,1236.0
45221,,1203.0,1203.0,1203.0,,,1203.0,,1203.0,1203.0,1203.0,1203.0,1203.0,1203.0,1203.0
45226,,1325.0,1325.0,1325.0,,,1325.0,0.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0
45228,,1267.0,1267.0,1267.0,,,1267.0,1267.0,1267.0,1267.0,1267.0,1267.0,1267.0,1267.0,1267.0
45232,,1279.0,1279.0,1279.0,,,1279.0,1279.0,1279.0,1279.0,1279.0,1279.0,1279.0,1279.0,1279.0
45389,,,1213.0,1283.0,,1213.0,1213.0,1213.0,1283.0,1213.0,,1283.0,1283.0,1283.0,1213.0
45396,1157.0,,1157.0,1157.0,1157.0,1157.0,1157.0,1157.0,1157.0,1157.0,,1157.0,1157.0,1157.0,1157.0
45409,,,,1006.0,,1006.0,1006.0,1006.0,1006.0,1006.0,,1006.0,1006.0,1006.0,1006.0
