Date,Balduzzi,Burns,DeLeo,Diedrichsen,Ferriolo,Forman,Hartsch,LaCroix,McCann,Medico,Pla,Ricci,Rodrigo,Smyth,Wasyliw
44801,1175.0,1175.0,,,1175.0,,,,1175.0,1175.0,1175.0,,1175.0,,1175.0
44804,1171.0,1171.0,,,1171.0,,,,1171.0,1171.0,1171.0,,1171.0,,1170.0
44808,1067.0,1067.0,,,1067.0,,,,1067.0,1066.0,1067.0,,1067.0,,1067.0
44813,1138.0,1137.0,,,1138.0,,,,1138.0,1138.0,1138.0,,1137.0,,1137.0
44815,1320.0,1320.0,,,1320.0,,,,1320.0,1320.0,1320.0,,1320.0,,1320.0
44820,1429.0,,,,1429.0,,,,1429.0,1429.0,1429.0,,1416.0,,1416.0
44822,1189.0,,,,1188.0,,,,1189.0,1189.0,1189.0,,1188.0,,1188.0
44827,1206.0,,,,1206.0,,,,1206.0,1206.0,1206.0,,1206.0,,1206.0
44829,1590.0,,,,1590.0,,,,1590.0,1590.0,1590.0,,1590.0,,
44834,1295.0,1294.0,,,1295.0,,,,1295.0,1295.0,1294.0,,1295.0,,1294.0
44836,1419.0,1419.0,,,1419.0,,,,1419.0,1419.0,1419.0,,1419.0,,1419.0
44841,1369.0,1369.0,,,1369.0,,,,1369.0,1369.0,1369.0,,1369.0,,1345.0
44843,1384.0,1384.0,,,1384.0,,,,1384.0,1384.0,1384.0,,1384.0,,1445.0
44848,1152.0,1152.0,,,1152.0,,,,1152.0,1152.0,1152.0,,1152.0,,1152.0
44850,1399.0,1399.0,,,1399.0,,,,1399.0,1399.0,1399.0,,1399.0,,1399.0
44855,1162.0,1162.0,,,159.0,,,,1162.0,1162.0,1162.0,,1162.0,,1162.0
44862,1179.0,1179.0,,,1179.0,,,,1179.0,1179.0,1179.0,,1179.0,,1179.0
44864,1252.0,1252.0,,,1252.0,,,,1252.0,1252.0,1252.0,,1252.0,,1252.0
45010,936.0,936.0,,,936.0,,,,936.0,936.0,936.0,,936.0,,935.0
45035,876.0,876.0,,,0.0,,,,,0.0,876.0,,0.0,,0.0
45156,1176.0,1176.0,1176.0,1176.0,1176.0,,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0
45159,1256.0,1256.0,1256.0,1256.0,1256.0,,1256.0,1256.0,1256.0,1256.0,1256.0,1256.0,1256.0,,1256.0
45163,1445.0,1445.0,1445.0,1445.0,1445.0,,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,
45165,1325.0,,1325.0,1325.0,,,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,,1325.0,1325.0
45170,1346.0,1346.0,1346.0,1346.0,1346.0,,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0
45172,1580.0,1580.0,1580.0,1580.0,1580.0,,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0
45177,1168.0,,1168.0,1168.0,1168.0,,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,,1168.0,1168.0
45179,2103.0,2102.0,2102.0,2102.0,2103.0,,2103.0,2102.0,2102.0,2102.0,2103.0,2103.0,2103.0,2102.0,2103.0
45184,,1230.0,1230.0,1230.0,1230.0,,1230.0,1230.0,1230.0,1230.0,1230.0,1230.0,1230.0,,1230.0
45186,,1356.0,1356.0,1356.0,,,1356.0,1356.0,1356.0,1356.0,1356.0,1333.0,1356.0,,1356.0
45191,,1290.0,1290.0,1290.0,,,1290.0,,1290.0,1290.0,1290.0,0.0,1290.0,1290.0,1290.0
45198,,1302.0,,,,,1302.0,,1302.0,1302.0,1302.0,1302.0,,1302.0,1302.0
45200,,1172.0,,,,,1172.0,,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0
45205,,1412.0,1412.0,1412.0,,,1412.0,,1412.0,1412.0,1412.0,1412.0,1412.0,1412.0,1412.0
45207,,1386.0,,1386.0,,,1386.0,,,1386.0,1386.0,1386.0,1386.0,1386.0,1386.0
45212,,1188.0,,,,,1188.0,,1188.0,1188.0,1188.0,1188.0,1188.0,,1188.0
45219,,313.0,313.0,0.0,,,1173.0,0.0,1173.0,1173.0,1173.0,1166.0,1173.0,1170.0,1173.0
45221,,1649.0,1648.0,1649.0,,,1649.0,,1649.0,1649.0,1649.0,1649.0,1649.0,1648.0,1649.0
45226,,1647.0,1647.0,1647.0,,,1647.0,0.0,1647.0,1647.0,1647.0,1647.0,1647.0,1647.0,1647.0
45228,,1037.0,1037.0,1037.0,,,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0,1037.0
45232,,1222.0,1222.0,1222.0,,,1222.0,1222.0,1222.0,1222.0,1222.0,1222.0,1222.0,1222.0,1222.0
45396,1098.0,,1098.0,1098.0,1098.0,1098.0,1098.0,1098.0,1097.0,1098.0,,1098.0,1098.0,1098.0,1098.0
45409,,,,1128.0,,1128.0,1128.0,1128.0,1128.0,1128.0,,1128.0,1128.0,1128.0,1128.0
