Date,Balduzzi,Burns,DeLeo,Diedrichsen,Ferriolo,Forman,Hartsch,LaCroix,McCann,Medico,Pla,Ricci,Rodrigo,Smyth,Wasyliw
44801,1210.0,1210.0,,,1210.0,,,,1210.0,1210.0,1210.0,,1210.0,,1210.0
44804,1533.0,1533.0,,,1533.0,,,,1533.0,1533.0,1533.0,,1533.0,,1533.0
44808,1299.0,1299.0,,,1299.0,,,,1299.0,1299.0,1299.0,,1299.0,,1299.0
44813,1135.0,1135.0,,,1135.0,,,,1135.0,1135.0,1135.0,,1135.0,,1135.0
44815,1121.0,1121.0,,,1121.0,,,,1121.0,1121.0,1121.0,,1121.0,,1121.0
44820,1288.0,,,,1288.0,,,,1288.0,1288.0,1288.0,,1205.0,,1205.0
44822,1178.0,,,,1178.0,,,,1178.0,1178.0,1178.0,,1178.0,,1178.0
44827,1042.0,,,,1042.0,,,,1042.0,1042.0,1042.0,,1042.0,,1042.0
44829,1182.0,,,,1183.0,,,,1183.0,1183.0,1182.0,,1183.0,,
44834,1394.0,1394.0,,,1394.0,,,,1394.0,1394.0,1394.0,,1394.0,,1394.0
44836,1138.0,1138.0,,,1138.0,,,,1138.0,1138.0,1138.0,,1138.0,,1138.0
44841,1152.0,1152.0,,,1152.0,,,,1152.0,1152.0,1152.0,,1152.0,,1155.0
44843,1376.0,1376.0,,,1376.0,,,,1376.0,1376.0,1376.0,,1376.0,,1395.0
44848,1020.0,1020.0,,,1020.0,,,,1020.0,1020.0,1020.0,,1020.0,,1020.0
44850,1331.0,1331.0,,,1331.0,,,,1331.0,1331.0,1331.0,,1331.0,,1331.0
44855,1260.0,1260.0,,,1260.0,,,,1260.0,1260.0,1260.0,,1260.0,,1260.0
44862,1261.0,1261.0,,,1261.0,,,,1261.0,1261.0,1261.0,,1261.0,,1261.0
44864,1219.0,1219.0,,,1219.0,,,,1219.0,1219.0,1219.0,,1219.0,,1219.0
45010,920.0,920.0,,,920.0,,,,920.0,920.0,920.0,,920.0,,920.0
45035,1137.0,1137.0,,,1137.0,,,,,1137.0,1137.0,,169.0,,0.0
45156,1061.0,1061.0,1061.0,1061.0,1061.0,,1061.0,1061.0,1061.0,1061.0,1061.0,1061.0,1061.0,1061.0,1061.0
45159,1221.0,1221.0,1221.0,1220.0,1221.0,,1221.0,1221.0,1221.0,1220.0,1221.0,1220.0,1221.0,,1220.0
45163,1120.0,1120.0,1120.0,1120.0,1120.0,,1120.0,1120.0,1120.0,1120.0,1120.0,1120.0,1120.0,1120.0,
45165,1341.0,,1341.0,1341.0,,,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,,1341.0,1341.0
45170,1246.0,1246.0,1246.0,1246.0,1246.0,,1246.0,1246.0,1246.0,1246.0,1246.0,1246.0,1246.0,1246.0,1246.0
45172,1384.0,1384.0,1384.0,1384.0,0.0,,1384.0,1384.0,1384.0,1384.0,1384.0,1384.0,1384.0,1384.0,1384.0
45177,1062.0,,1062.0,1062.0,1062.0,,1062.0,1061.0,1062.0,1061.0,1061.0,1062.0,,1062.0,1061.0
45179,1386.0,1386.0,1386.0,1386.0,1386.0,,1386.0,1386.0,1386.0,1386.0,1386.0,1386.0,1386.0,1386.0,1386.0
45184,,1026.0,1137.0,1137.0,1137.0,,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,1137.0,,1137.0
45186,,1075.0,1074.0,1075.0,,,1075.0,1075.0,1075.0,1075.0,1075.0,0.0,1074.0,,1074.0
45191,,1361.0,1361.0,1361.0,,,1361.0,,1361.0,1361.0,1361.0,0.0,1361.0,1361.0,1361.0
45198,,1361.0,,,,,1362.0,,1362.0,1362.0,1362.0,1362.0,,1362.0,1362.0
45200,,1299.0,,,,,1299.0,,1299.0,1299.0,1299.0,1299.0,1299.0,1299.0,1299.0
45205,,1115.0,1115.0,1115.0,,,1115.0,,1115.0,1115.0,1115.0,1115.0,1115.0,1115.0,1115.0
45207,,1245.0,,1245.0,,,1245.0,,,1245.0,1245.0,1245.0,1245.0,1245.0,1245.0
45212,,1052.0,,,,,1052.0,,1052.0,1052.0,1052.0,1052.0,1052.0,,1052.0
45219,,1086.0,1086.0,0.0,,,1086.0,0.0,1086.0,1086.0,1086.0,1086.0,1086.0,1086.0,1086.0
45221,,1097.0,1097.0,1097.0,,,1097.0,,1097.0,1097.0,1097.0,1097.0,1097.0,1097.0,1097.0
45226,,1278.0,1278.0,1278.0,,,1278.0,0.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0
45228,,1249.0,1248.0,1249.0,,,1249.0,1249.0,1249.0,1249.0,1249.0,1249.0,1249.0,1249.0,1249.0
45232,,1234.0,1235.0,1235.0,,,1235.0,1234.0,1235.0,1234.0,1234.0,1235.0,1234.0,1235.0,1234.0
45389,,,1005.0,1033.0,,1033.0,1005.0,1005.0,1033.0,1005.0,,1033.0,1033.0,1033.0,1005.0
45396,1375.0,,1375.0,1375.0,1375.0,1375.0,1375.0,1375.0,1375.0,1375.0,,1375.0,1375.0,1375.0,1375.0
45409,,,,1029.0,,941.0,1029.0,1029.0,1029.0,1029.0,,1029.0,1029.0,1029.0,1029.0
