Date,Balduzzi,Burns,DeLeo,Diedrichsen,Ferriolo,Forman,Hartsch,LaCroix,McCann,Medico,Pla,Ricci,Rodrigo,Smyth,Wasyliw
44801,31.0397,0.3017,,,37.6755,,,,0.0,0.8855,31.1754,,31.7284,,7.9234
44804,31.8373,2.4613,,,2.6529,,,,2.9624,2.7639,37.3498,,38.8754,,38.4111
44808,27.6126,1.0297,,,12.6497,,,,30.1468,1.4679,31.1204,,14.1824,,1.5701
44813,32.7545,0.0,,,28.5259,,,,28.0209,50.598,34.1956,,28.0943,,19.0662
44815,30.6203,5.6329,,,20.1257,,,,37.1112,42.917,28.5247,,26.4062,,35.4263
44820,42.6318,,,,0.0,,,,52.5956,28.8773,35.4745,,28.2151,,42.6251
44822,42.631,,,,0.0,,,,51.1826,25.8507,35.7985,,36.8625,,47.2347
44827,47.0956,,,,1.3677,,,,46.1029,1.3751,35.9485,,34.3187,,22.75
44829,41.6702,,,,0.6977,,,,45.3238,51.9205,30.303,,32.0719,,
44834,39.1044,8.9494,,,0.1508,,,,41.8292,35.9677,32.4774,,25.868,,37.1203
44836,43.6343,0.0,,,0.0,,,,50.6292,0.0,28.5344,,34.1414,,9.7983
44841,43.6515,0.3117,,,0.0421,,,,53.071,0.0,38.2658,,39.3293,,32.5231
44843,37.0944,4.6428,,,4.5968,,,,45.7163,23.0428,27.3784,,30.1992,,15.0491
44848,37.5867,7.2816,,,3.9531,,,,44.5207,3.722,25.5432,,33.3333,,19.8336
44850,34.7997,0.0157,,,0.0,,,,44.0658,0.0,26.7333,,26.9143,,47.2181
44855,42.3885,1.9866,,,0.0,,,,49.8928,1.805,35.7372,,35.0725,,8.968
44862,44.4335,0.1646,,,37.6779,,,,48.9961,0.0,38.4761,,38.8628,,17.0328
44864,38.0369,5.2975,,,0.0805,,,,47.9467,18.4844,37.7237,,38.6453,,33.0769
45010,47.9451,19.6988,,,48.0777,,,,48.2292,38.0813,35.4484,,35.4167,,28.98
45035,46.251,48.0919,,,0.0,,,,,0.0,40.6283,,0.0,,0.0
45156,36.4372,19.9809,7.9781,17.4883,7.4621,,23.4122,9.8198,39.322,19.0601,34.4685,18.3853,32.1029,20.5208,10.5898
45159,31.3488,19.6206,29.542,47.8905,0.0452,,0.0,18.3305,43.003,16.9557,22.4752,19.7127,20.1644,,27.8616
45163,29.7653,0.1341,0.0,0.0,0.0,,28.2189,11.997,29.4461,0.0,28.5542,33.8318,35.5912,30.0449,
45165,26.2375,,1.7381,3.1185,,,7.1812,1.8811,42.2144,38.9314,30.9299,42.1388,,31.1137,2.8326
45170,35.2751,7.603,0.0294,0.0,0.0,,37.8434,0.6391,45.4238,0.2351,39.4402,9.8803,34.3447,23.4171,12.8554
45172,27.6897,3.74,3.4549,22.3189,4.7519,,33.3404,19.32,3.7688,23.6453,33.6345,34.8361,18.8878,23.025,14.9654
45177,27.8531,,0.0,0.0,0.0,,35.5754,0.0,38.7188,15.1892,35.6052,30.5549,,19.8883,0.0447
45179,27.3292,1.727,1.4638,1.3289,2.0979,,29.9892,1.565,36.0901,12.3389,32.6902,16.932,30.4169,34.3362,2.3948
45184,,15.1881,2.6267,7.8324,4.8828,,34.9585,9.855,44.9234,13.4811,42.7558,37.2683,33.1722,,18.7334
45186,,3.1585,2.9813,2.6423,,,36.6073,2.8349,45.8593,19.037,33.8649,42.7702,39.242,,20.4838
45191,,18.2378,0.2639,0.1199,,,34.5594,,44.655,5.7412,31.6168,0.0,35.6389,22.9711,13.4005
45198,,1.6445,,,,,36.8949,,41.8595,13.5464,40.7489,43.2731,,33.3713,17.2409
45200,,26.5205,,,,,26.7279,,30.6438,31.0685,33.7534,23.7345,27.9471,10.7131,37.4478
45205,,17.6778,11.67,4.2283,,,36.5321,,44.9331,6.1774,27.9359,47.257,37.7482,31.9532,11.5376
45207,,27.8099,,12.6847,,,37.2562,,,3.3799,38.5968,45.2874,34.369,27.0552,4.3349
45212,,21.5378,,,,,33.6492,,38.6108,19.1596,45.3156,40.202,20.9477,,23.9853
45219,,,,0.0,,,37.8635,0.0,47.6359,10.4582,40.6247,46.4884,37.2649,37.3857,7.0578
45221,,1.747,10.1982,0.9836,,,32.6923,,31.9803,28.0702,32.6874,41.2171,36.3476,42.6527,10.9888
45226,,4.0376,3.9598,2.279,,,23.1008,0.0,28.6817,19.3456,25.7577,30.7573,21.8866,30.9068,11.0121
45228,,0.1472,0.2429,0.3091,,,33.2524,0.0221,51.1886,18.503,32.0403,49.183,38.3381,37.7889,12.5193
45232,,3.532,4.1831,2.9928,,,27.7906,4.3149,41.0972,20.6525,30.0204,28.1373,34.1884,29.2771,4.2094
45396,32.4803,,20.8978,44.0919,20.6666,29.6819,24.4678,15.6183,39.0417,33.8782,,32.7434,37.9813,28.1454,44.2
45409,,,,47.7365,,19.1242,29.7118,33.6659,39.4771,46.8681,,46.3507,36.8937,47.2789,34.1648
