Date,Balduzzi,Burns,DeLeo,Diedrichsen,Ferriolo,Forman,Hartsch,LaCroix,McCann,Medico,Pla,Ricci,Rodrigo,Smyth,Wasyliw
44801,38.8058,0.0176,,,47.8192,,,,0.0,0.0879,46.139,,26.7587,,8.8639
44804,36.1875,0.0659,,,0.1055,,,,17.0193,0.8899,32.4456,,25.0956,,9.4463
44808,33.7825,0.0,,,0.2108,,,,19.9398,0.0,22.6855,,30.566,,14.1427
44813,44.6884,2.3433,,,23.0189,,,,8.7079,34.4249,38.3723,,22.1245,,13.9341
44815,50.9137,0.6873,,,0.109,,,,54.2292,41.4585,40.7293,,0.1676,,44.1241
44820,36.2651,,,,0.0,,,,44.7986,31.2534,30.1815,,34.715,,30.8276
44822,42.9867,,,,1.8368,,,,50.123,25.7916,35.0319,,35.5518,,28.1224
44827,49.4228,,,,1.2296,,,,55.6828,11.6659,39.8442,,45.6312,,44.8616
44829,35.6496,,,,0.0204,,,,45.0947,36.7148,32.1706,,33.7921,,
44834,44.6409,2.5303,,,1.878,,,,48.7899,57.5088,39.3604,,40.2169,,41.5449
44836,47.4758,8.2153,,,0.5013,,,,40.5401,21.3808,35.4969,,43.9578,,22.2339
44841,46.5484,1.0765,,,0.3076,,,,54.0355,24.4979,37.2026,,31.2404,,13.9131
44843,39.416,1.1279,,,0.8895,,,,46.613,1.9465,29.9085,,33.9413,,15.9549
44848,44.3664,0.5458,,,12.5523,,,,51.2897,26.5739,24.5234,,37.2159,,13.0607
44850,38.9942,3.531,,,1.2916,,,,51.6814,23.248,29.1807,,31.3818,,31.8609
44855,46.204,1.8108,,,1.1121,,,,53.7868,1.5625,35.8397,,37.1783,,38.5054
44862,46.0306,4.0685,,,17.313,,,,52.4667,0.6424,40.625,,40.2411,,22.825
44864,46.2881,3.0998,,,1.6324,,,,48.9146,1.4153,33.7183,,36.9746,,29.7647
45010,41.5061,31.031,,,51.1282,,,,50.6376,29.2699,37.3601,,38.204,,34.058
45035,41.0757,49.168,,,46.1062,,,,,0.0,36.4709,,0.0,,0.0
45156,39.6138,15.5467,10.1609,24.3659,12.773,,39.7977,29.3158,24.9425,18.9871,38.8706,19.0896,0.0,19.4866,16.5734
45159,34.1397,0.058,0.0829,0.1077,29.9561,,16.3947,0.174,32.7009,14.133,32.3529,31.4307,16.0398,,24.7701
45163,34.9224,2.5884,1.8489,1.4229,1.4631,,36.8679,1.648,35.2279,20.7797,26.1334,24.6724,36.2701,25.5808,
45165,37.7605,,20.395,0.4603,,,37.2835,13.2574,30.8838,17.7504,38.2375,33.1938,,18.1103,0.1339
45170,31.8003,0.0,0.0207,0.0,0.0414,,36.914,0.1034,22.4076,22.8436,38.3411,36.3649,26.4617,20.0855,0.0
45172,37.5277,32.7042,0.0,0.0,0.1285,,37.6396,0.0,49.0031,26.3713,39.6101,21.7792,29.5879,28.7967,0.1949
45177,35.495,,0.055,0.0,0.055,,25.9951,0.0079,35.7984,0.0,24.3837,41.8041,,42.9973,24.8567
45179,45.13,0.2128,1.1583,0.0,1.0795,,27.8881,0.2915,48.4555,0.8195,32.7003,39.5666,26.6173,31.1953,12.9777
45184,,0.3803,0.1296,0.0,0.0951,,40.9955,0.121,48.4964,0.0173,41.089,42.551,45.9212,,12.2029
45186,,0.1294,0.0185,0.0,,,31.8336,0.1972,38.3321,13.9353,32.9347,0.0,34.3852,,11.6741
45191,,0.1738,0.6445,0.0,,,32.4571,,46.0062,22.1595,33.2344,0.0,27.1055,28.438,9.7987
45198,,0.033,,,,,37.4659,,50.7062,4.7493,34.4098,46.6876,,34.0547,23.0134
45200,,15.0217,,,,,34.4709,,47.4936,22.2477,31.0172,36.2674,26.694,33.9869,11.6735
45205,,0.5398,15.3317,0.954,,,39.7915,,49.2715,12.0988,36.289,46.8126,30.5798,25.7728,12.0692
45207,,0.2926,,0.2194,,,38.8379,,,36.0748,40.8289,45.23,35.4844,37.3314,18.8054
45212,,0.0,,,,,37.4586,,30.6642,23.4282,43.721,43.5354,22.9961,,10.9521
45219,,0.6474,0.2347,0.0,,,35.0409,0.0,45.3633,0.5017,38.3184,39.8123,32.1249,33.22,36.6483
45221,,0.5486,0.0997,0.0083,,,41.6424,,52.3022,16.6722,32.5549,45.4621,33.3278,33.6713,22.3238
45226,,0.0226,0.0226,0.0,,,39.8943,0.0,47.4792,12.7764,37.6179,38.5631,37.3557,31.2127,14.731
45228,,0.2289,0.0079,0.0,,,32.6387,1.8942,28.7372,25.5722,40.903,45.9905,18.382,38.3298,22.7484
45232,,0.0,0.5473,0.0,,,31.4073,0.0547,50.4104,25.645,41.1618,38.4255,36.0907,29.6615,24.4801
45389,,,42.6498,55.5049,,36.1385,38.5253,41.5225,61.2015,47.9334,,51.9109,43.4283,42.9696,43.2706
45396,35.194,,23.624,26.2617,33.4889,31.2797,31.7663,26.942,42.9793,39.7425,,42.0289,31.1933,29.8998,38.7693
45409,,,,50.9098,,30.1014,34.5431,36.2335,41.5233,42.3387,,57.1741,38.574,40.9349,42.458
