Date,Balduzzi,Burns,DeLeo,Diedrichsen,Ferriolo,Forman,Hartsch,LaCroix,McCann,Medico,Pla,Ricci,Rodrigo,Smyth,Wasyliw
44801,42.8596,1.1234,,,21.2426,,,,16.7135,10.6629,32.4483,,42.2128,,15.5817
44804,44.5622,1.1277,,,0.7347,,,,20.7518,0.2307,43.9774,,46.8347,,0.6237
44808,36.165,0.0,,,0.2625,,,,30.3047,12.997,36.0431,,34.5898,,0.6939
44813,46.4,0.0,,,0.0,,,,28.8967,25.3538,36.2022,,44.5841,,28.02
44815,40.3696,0.0151,,,4.8474,,,,43.0162,48.5533,31.0559,,21.7148,,44.4672
44820,35.5213,,,,0.0,,,,42.5763,40.8229,32.8249,,36.5042,,17.613
44822,44.4005,,,,3.7193,,,,53.5128,38.9483,35.1704,,40.382,,13.5729
44827,49.4609,,,,1.3685,,,,43.5349,1.4513,27.3285,,37.5881,,1.1612
44829,36.5174,,,,0.0126,,,,42.5822,40.4855,30.1428,,32.935,,
44834,45.0873,11.3712,,,1.1046,,,,36.1038,47.4741,37.6207,,34.25,,38.6404
44836,37.0242,2.4952,,,1.8043,,,,47.5717,10.3609,28.7074,,29.4827,,19.8421
44841,38.6267,2.6808,,,0.1096,,,,43.2401,7.6552,26.9175,,29.7787,,33.5267
44843,37.6346,3.6705,,,1.0548,,,,49.227,10.0636,29.4972,,32.228,,9.8214
44848,40.4097,0.0,,,0.0087,,,,48.568,5.1814,29.3985,,34.7943,,25.933
44850,36.5807,1.3293,,,0.0429,,,,46.8444,0.0,25.3788,,28.1875,,37.6787
44855,42.3199,3.4507,,,10.0313,,,,51.8544,1.2478,31.4259,,32.2175,,31.9966
44862,48.4262,4.8104,,,0.526,,,,55.2303,0.0509,46.6107,,46.3771,,10.5201
44864,44.8243,0.008,,,1.0464,,,,46.4254,18.3866,34.0922,,38.0272,,44.3051
45010,49.3426,33.3262,,,33.8001,,,,60.2138,37.6977,45.3826,,45.7995,,40.015
45035,47.4934,62.2017,,,0.0,,,,,0.0,39.8355,,0.0,,0.0
45156,39.6327,17.8201,22.3686,25.4697,24.7981,,13.7125,17.548,52.0445,9.1829,22.5283,13.0239,29.2442,23.4144,14.6391
45159,36.4273,0.3184,0.2866,0.3662,0.5493,,40.5939,7.8252,37.2871,19.6545,22.6097,19.1689,27.2488,,0.0955
45163,31.1094,1.495,1.2666,2.1872,0.9067,,38.9466,0.9966,41.2693,12.7414,31.7531,0.8928,31.16,23.974,
45165,34.5358,,0.5585,6.0604,,,32.4075,0.0981,46.717,29.2604,32.1685,25.8038,,15.7434,0.4453
45170,28.3985,0.0,0.0,0.0,0.0,,39.3152,0.0149,39.3552,0.0,27.3787,36.8222,21.3936,25.4624,0.0
45172,21.0696,0.0443,13.0443,4.6016,0.0,,13.0388,0.0,33.1582,5.8425,23.6076,32.6772,8.7532,26.1519,0.0
45177,34.3354,,0.0,0.0,8.187,,39.976,0.0514,51.0576,0.0,33.1107,39.2909,,29.0229,7.0315
45179,28.4172,0.0476,0.0428,0.0048,0.0618,,30.3101,0.3139,30.7396,7.6008,31.6751,19.2761,26.5338,24.0095,0.3995
45184,,0.0163,0.0,0.0,0.0,,41.8219,0.0163,43.351,11.6877,41.7161,0.0081,24.6686,,19.4307
45186,,0.5532,0.0295,0.0074,,,40.8129,0.627,45.0656,13.3501,38.6323,44.3644,36.4139,,12.1782
45191,,9.8659,0.5581,0.0,,,32.6926,,40.789,22.5081,33.5736,0.0,18.129,29.9233,2.9765
45198,,18.75,,,,,38.7131,,41.0473,15.296,36.0565,46.3375,,32.7933,0.0
45200,,40.215,,,,,35.1476,,24.6289,33.1172,26.1815,39.251,34.0329,20.3464,29.2211
45205,,0.3044,0.3328,0.0,,,36.175,,45.2524,4.3614,35.9105,44.1589,38.7496,40.5197,15.2506
45207,,1.2839,,0.0649,,,39.7721,,,27.7894,34.1724,49.5023,40.4327,33.5016,21.0386
45212,,13.0314,,,,,35.3001,,36.5037,22.0941,39.155,42.5673,35.1822,,11.6236
45219,,9.8403,9.7795,0.0,,,40.7587,0.0,47.4043,23.4166,38.2962,47.3851,33.8818,35.5048,31.924
45221,,0.0607,0.1456,0.0,,,33.4102,,30.9657,8.0735,29.6373,38.5661,32.3972,27.6433,11.3915
45226,,0.2671,0.2368,0.1761,,,31.9167,0.0,45.0522,44.3082,34.1306,45.0947,29.8264,36.1059,12.6153
45228,,0.0,0.0096,0.0,,,36.4381,4.0208,60.0289,29.3125,37.4735,37.1613,39.8939,33.298,33.0151
45232,,0.0,0.0,0.0,,,37.3425,0.0,47.5984,26.3378,44.2481,49.9345,32.4442,41.728,15.153
45396,36.0241,,34.2688,36.6618,34.0835,29.8834,33.9832,32.492,43.9038,36.8987,,37.0661,35.6961,39.7048,28.0911
45409,,,,48.7239,,33.4929,31.8798,24.3708,38.7751,29.1741,,41.5706,32.5445,41.115,42.6622
