Date,Balduzzi,Burns,DeLeo,Diedrichsen,Ferriolo,Forman,Hartsch,LaCroix,McCann,Medico,Pla,Ricci,Rodrigo,Smyth,Wasyliw
44801,74.747,3.6477,,,85.9951,,,,4.6469,4.8544,73.8506,,80.9508,,18.8479
44804,76.4569,9.3224,,,9.7339,,,,13.2447,7.9888,87.5602,,82.8244,,78.072
44808,71.3288,3.4299,,,32.077,,,,77.6574,3.3954,79.8625,,37.3895,,5.2614
44813,72.2902,1.2688,,,63.3129,,,,65.4867,111.8824,81.6331,,64.0075,,44.0914
44815,70.8845,14.7332,,,47.8166,,,,83.1747,93.0041,79.3971,,63.1314,,78.0506
44820,93.2762,,,,2.1255,,,,114.0205,59.6277,81.6881,,69.2266,,86.0775
44822,92.2569,,,,3.3761,,,,110.3942,58.3744,85.379,,87.7224,,100.4777
44827,98.8681,,,,6.6139,,,,105.2623,2.45,88.1028,,81.2837,,53.3086
44829,87.0743,,,,5.4657,,,,101.0881,107.3869,72.6886,,80.6734,,
44834,86.5893,19.2173,,,5.0371,,,,94.7343,76.3405,84.0758,,70.3895,,80.7641
44836,95.4889,0.8747,,,4.3898,,,,108.6016,0.0014,79.6646,,80.2877,,23.1368
44841,93.8013,5.3114,,,4.5114,,,,112.2546,1.6517,89.8276,,88.1456,,71.8794
44843,81.894,13.4433,,,14.1709,,,,98.9626,49.2644,70.6579,,72.228,,33.0147
44848,86.6538,16.3169,,,12.4938,,,,100.8599,11.4931,73.4694,,82.1974,,49.7041
44850,79.425,2.6944,,,3.4565,,,,100.1045,1.0838,70.5396,,73.2839,,93.9632
44855,94.5803,6.8163,,,0.0,,,,109.0349,4.4336,87.5531,,85.8253,,23.2282
44862,91.4797,3.3799,,,77.0521,,,,101.532,0.9586,84.812,,87.1885,,39.5655
44864,80.6346,9.2947,,,3.4109,,,,100.992,40.183,89.2577,,85.7689,,68.6201
45010,93.2384,44.1376,,,104.2322,,,,105.4639,79.6228,82.6665,,82.7741,,63.1933
45035,93.1976,93.8876,,,0.0,,,,,0.0,89.8533,,0.0,,0.0
45156,85.9725,44.554,22.8809,39.5541,22.4027,,60.5752,28.1954,80.5157,43.8966,83.7829,42.835,79.5432,48.6746,28.1714
45159,82.6795,45.4556,67.4208,102.8779,2.4133,,1.8637,41.7064,92.5822,37.3088,52.2359,46.0647,46.3079,,58.2203
45163,77.3158,1.4221,1.585,4.5811,2.8954,,69.4608,30.7949,71.0724,1.7767,70.1646,78.6541,86.6113,73.8226,
45165,70.8515,,8.0663,12.3408,,,22.2936,9.8443,91.7554,89.2303,79.2348,92.1761,,70.9823,10.7331
45170,84.4306,22.584,6.2439,8.5738,2.1973,,87.1866,10.972,97.5819,5.5613,94.5444,29.599,86.6433,60.1411,27.8179
45172,79.1738,12.9763,11.4554,51.0441,13.5429,,84.7461,49.9994,14.5921,54.9979,87.4947,89.546,57.0056,62.2835,36.2123
45177,78.9816,,1.6074,3.2615,1.6522,,85.5402,5.9188,87.3936,33.2822,87.3079,79.3387,,51.4553,3.5652
45179,70.8237,8.3588,9.9196,9.4502,9.4154,,66.5968,11.637,88.8919,29.9112,80.5153,43.281,80.5088,84.7392,9.3355
45184,,36.7964,13.4147,25.874,13.0645,,82.4447,30.1909,92.1163,32.9175,98.8028,90.9172,80.0822,,40.4796
45186,,9.0059,9.5695,10.3142,,,80.2472,12.9789,99.7179,44.3427,80.8237,94.8372,88.2569,,48.5769
45191,,41.3967,3.637,4.7775,,,86.1242,,103.5475,17.0368,81.3521,0.0,85.4671,55.3187,33.368
45198,,7.2415,,,,,91.0051,,94.8399,32.4236,90.9673,100.0221,,82.7656,39.3065
45200,,58.7561,,,,,74.4648,,70.2569,69.3096,79.9113,62.0063,68.5021,31.8253,84.2427
45205,,40.6642,28.912,15.7584,,,87.8558,,98.4986,15.8733,71.5834,99.1877,92.5129,77.3454,31.9981
45207,,60.5157,,32.7075,,,90.1524,,,11.2311,94.7755,98.6018,80.4475,67.2151,12.9063
45212,,48.0201,,,,,77.5833,,84.1151,44.5508,103.7642,93.0609,60.8512,,55.5624
45219,,,,0.0,,,84.4448,0.0,101.5291,23.7639,89.6993,100.2784,94.3108,85.6774,20.6568
45221,,9.5407,25.7562,9.8418,,,80.7351,,71.0694,60.4119,86.4802,89.8707,85.1944,94.94,29.4192
45226,,13.7097,14.2471,12.8671,,,64.6426,0.0,71.9577,44.7825,69.8004,75.6391,56.573,77.5935,32.7485
45228,,5.1064,4.4107,4.4988,,,84.3989,6.9013,104.4849,42.8822,74.2174,103.3892,90.5253,87.4572,33.5636
45232,,14.5563,14.6006,16.77,,,74.7287,17.6548,94.2677,49.9666,80.4239,68.0886,85.864,74.2516,15.051
45396,81.7862,,49.8722,89.4046,51.2814,67.6236,71.5124,37.6342,89.6201,73.5428,,80.7488,86.7798,64.0285,91.6123
45409,,,,100.332,,45.2098,82.9898,75.6683,91.6021,101.3874,,100.3466,84.8932,106.4148,78.635
