Date,Balduzzi,Burns,DeLeo,Diedrichsen,Ferriolo,Forman,Hartsch,LaCroix,McCann,Medico,Pla,Ricci,Rodrigo,Smyth,Wasyliw
44801,88.9915,3.5057,,,45.8129,,,,44.7999,25.2867,80.5441,,88.2029,,33.2833
44804,88.1985,2.5782,,,2.7763,,,,47.3213,2.1144,95.1953,,98.9366,,3.5005
44808,85.3831,0.2495,,,3.3689,,,,71.0303,30.1736,90.7968,,81.075,,2.3092
44813,92.2872,0.4551,,,1.1161,,,,66.7413,58.3654,81.0867,,99.9617,,57.845
44815,87.8599,1.8107,,,9.5491,,,,96.194,102.5426,77.1193,,51.6719,,97.2576
44820,82.1675,,,,0.5526,,,,99.9402,89.7069,75.9863,,83.4256,,39.0396
44822,92.5025,,,,7.3979,,,,117.7425,82.5333,80.8601,,87.9641,,31.4048
44827,98.7168,,,,6.4518,,,,92.9634,3.3273,75.2362,,88.3668,,3.3843
44829,79.4976,,,,4.5234,,,,96.6834,85.8275,72.7263,,76.5965,,
44834,94.4524,21.6357,,,5.8424,,,,83.197,99.5744,84.4664,,85.0634,,86.1996
44836,82.6934,6.092,,,9.2109,,,,102.7323,22.3664,71.9884,,71.8144,,44.3273
44841,82.2295,7.9202,,,2.5136,,,,95.0329,19.5387,72.1987,,73.0296,,70.5143
44843,83.3454,11.6298,,,6.8349,,,,103.0493,23.7799,72.7926,,72.9343,,25.7819
44848,89.2064,2.0178,,,2.8203,,,,104.442,12.9947,75.5226,,82.6874,,53.2477
44850,87.8707,4.445,,,6.3733,,,,108.5093,1.7638,70.9422,,74.7105,,77.4847
44855,91.6583,8.3372,,,20.4087,,,,109.1409,2.8221,81.3513,,80.979,,64.2999
44862,102.3473,10.777,,,6.1938,,,,112.5126,2.4954,101.9399,,98.5267,,27.4807
44864,92.3202,4.8348,,,7.1722,,,,95.2116,38.0505,83.7915,,89.7732,,93.6326
45010,101.5014,69.2283,,,74.4992,,,,119.612,82.1165,96.1908,,96.2569,,82.377
45035,103.6691,119.4883,,,0.0,,,,,0.0,92.3106,,0.0,,0.0
45156,89.153,35.7671,48.0685,52.1042,53.4726,,30.5056,44.3339,105.5817,19.8311,51.9192,30.9828,69.8987,54.2407,32.9037
45159,87.8046,4.1191,3.4563,6.041,5.3491,,91.6982,26.4753,84.7242,46.8618,56.9367,47.2465,65.6883,,4.4694
45163,80.2926,5.8143,5.8704,8.7914,5.428,,88.0365,9.7834,95.5955,31.7063,79.7572,7.2678,69.6713,60.8974,
45165,81.2887,,3.3829,15.6253,,,77.9966,4.5915,98.1253,61.65,75.8677,65.0872,,42.48,4.104
45170,74.0215,1.8,2.6464,4.6827,2.1035,,82.7419,7.0931,87.5339,1.9833,66.2429,86.8912,58.2674,59.6679,1.4731
45172,60.4972,2.6795,29.8939,15.0535,2.5104,,34.3809,6.243,79.0847,15.1453,69.6615,78.7033,30.863,72.5865,2.5218
45177,85.0128,,2.7349,4.1761,16.8735,,94.1182,7.2472,104.1362,1.1226,74.998,93.1921,,66.7812,18.6438
45179,73.9282,3.5605,4.2295,4.932,3.2813,,75.7058,7.7434,75.2498,20.3605,76.8561,46.1761,69.2562,61.7962,4.3872
45184,,3.3454,2.6627,4.3558,3.4992,,95.1906,6.5931,96.3396,25.786,94.9769,2.063,62.5692,,44.38
45186,,5.445,4.63,7.38,,,88.1742,11.4288,100.2366,32.5119,84.6278,95.8169,84.0257,,32.5897
45191,,26.0591,4.2972,5.4718,,,81.3247,,96.2453,50.2453,81.7711,0.0,47.3842,69.8329,8.967
45198,,40.3995,,,,,88.9582,,92.7681,33.0443,90.6388,99.376,,75.4087,3.1836
45200,,90.0295,,,,,85.7763,,55.1413,74.7872,63.7366,91.7745,86.1738,49.0012,62.6867
45205,,2.7146,2.4179,4.0991,,,81.481,,100.0673,12.0083,85.6149,96.0118,94.0896,90.3721,37.5253
45207,,4.4569,,5.4138,,,88.096,,,62.7499,80.6804,105.2501,93.6579,81.9049,52.0769
45212,,29.4656,,,,,82.1244,,75.5838,48.613,94.5873,95.1999,85.3314,,28.6683
45219,,37.7291,42.4279,0.0,,,88.8891,0.0,100.0391,53.6612,89.2569,98.5317,88.0783,84.6696,74.5806
45221,,3.2754,3.0518,3.3767,,,75.9919,,68.8903,21.0213,72.4111,84.2998,78.1019,67.2965,28.4592
45226,,4.0627,4.0256,7.1482,,,76.5942,0.0,95.5557,95.8226,84.7891,94.3778,72.4164,83.3305,31.6095
45228,,3.1193,2.6226,3.8266,,,85.9639,14.8894,121.2454,64.3744,86.3685,76.9289,89.778,79.6722,71.8436
45232,,2.2922,3.1033,3.6819,,,86.207,6.4334,103.3911,60.4268,96.298,102.8501,69.4579,91.6485,36.9844
45396,84.1649,,78.7958,80.6569,77.4892,66.952,81.8565,79.1849,97.7782,80.8658,,83.1761,85.894,95.3977,63.8319
45409,,,,99.1265,,75.8099,76.4185,57.266,85.155,64.5724,,94.1306,74.7691,91.0114,90.2614
