Date,Balduzzi,Burns,DeLeo,Diedrichsen,Ferriolo,Forman,Hartsch,LaCroix,McCann,Medico,Pla,Ricci,Rodrigo,Smyth,Wasyliw
44801,200.5217,5.3946,,,233.2845,,,,6.2259,3.9278,219.8539,,134.6157,,16.6143
44804,219.4779,8.3063,,,8.556,,,,124.0261,8.1421,215.3486,,162.3304,,25.7953
44808,196.5557,3.6749,,,10.221,,,,139.2206,3.1311,172.2883,,177.2083,,33.7604
44813,248.7799,13.3282,,,131.871,,,,63.352,200.4836,218.8277,,138.6447,,30.9046
44815,228.5954,7.4691,,,6.5589,,,,280.7223,207.9246,205.1572,,10.5011,,85.1378
44820,186.5833,,,,2.1876,,,,237.1099,149.7581,157.4337,,208.4211,,68.8653
44822,217.4372,,,,17.1991,,,,289.558,140.3238,200.3975,,209.0127,,57.7642
44827,213.7283,,,,10.8693,,,,258.283,54.7184,189.9724,,208.7793,,80.4881
44829,212.5701,,,,11.9699,,,,291.1334,227.7967,210.7513,,228.7198,,
44834,240.847,16.2568,,,14.7883,,,,275.5875,299.7188,218.4977,,223.6336,,89.4238
44836,207.9577,27.7493,,,14.4041,,,,213.189,104.6251,188.9012,,206.9449,,43.8883
44841,196.2783,12.0117,,,14.4339,,,,246.5385,115.5867,175.0073,,160.9852,,24.4379
44843,249.8892,21.1715,,,20.8305,,,,308.3549,17.9536,211.7907,,233.7707,,38.9034
44848,230.0864,11.8619,,,78.1963,,,,285.8977,149.5894,179.0769,,207.8833,,30.2557
44850,215.2036,21.1257,,,14.8764,,,,300.0575,145.8148,180.8916,,207.2344,,69.1644
44855,208.3683,9.8071,,,13.3305,,,,255.4342,7.3977,177.266,,185.8176,,67.0985
44862,229.2567,21.1517,,,91.0802,,,,278.0586,9.8605,212.6557,,215.0121,,49.8726
44864,214.8416,18.0428,,,16.924,,,,238.9333,7.4871,179.9139,,192.0389,,55.3159
45010,190.4007,144.5288,,,233.7646,,,,235.5836,124.8643,173.2428,,178.2486,,60.1578
45035,184.5516,192.5782,,,204.8334,,,,,0.059,172.5217,,0.0,,0.0
45156,211.9403,85.2375,64.4023,131.3916,78.1381,,211.9712,180.2762,150.5118,118.6532,210.5585,122.0911,9.1578,129.9154,39.3919
45159,167.9641,11.3089,8.9008,12.595,155.6493,,99.7007,13.2222,183.083,78.1997,182.2572,174.2199,91.3129,,51.8433
45163,196.9594,11.7761,14.0433,20.9434,16.764,,199.3703,22.0857,208.6991,108.707,171.0639,140.6985,220.3245,166.6241,
45165,200.4927,,117.8407,15.4221,,,204.5697,76.953,178.8998,94.3976,212.3703,185.2375,,104.8564,3.7313
45170,210.2359,4.8518,5.0168,12.5845,7.4928,,244.3711,16.8221,147.2116,155.9563,248.9348,246.7075,183.5569,137.8869,1.7044
45172,186.6057,146.3251,4.2147,7.7397,3.2489,,178.3685,12.3782,227.6359,131.1428,209.4894,117.0704,157.6124,151.5004,3.4985
45177,208.5161,,6.679,7.9369,5.6029,,146.1217,15.169,208.2079,6.2012,150.9499,232.1581,,247.6542,54.399
45179,236.2186,12.4938,15.9265,14.3428,11.0531,,152.1599,18.7809,264.5247,10.6485,199.7984,214.8877,163.7454,201.5441,32.5481
45184,,7.6162,6.0828,11.8603,5.5738,,188.5874,15.2601,228.4302,5.4912,199.8462,213.4074,231.9517,,25.3902
45186,,14.5329,10.896,17.017,,,219.2402,22.7541,275.47,109.8362,224.9234,0.0,269.964,,34.2953
45191,,9.8139,11.7592,13.1471,,,217.5541,,270.8411,145.8796,221.7037,0.0,176.1729,177.7735,25.088
45198,,4.5949,,,,,204.3717,,259.0989,28.652,192.4342,233.9898,,200.8304,49.8687
45200,,88.1069,,,,,196.8448,,237.6464,129.3209,188.8052,197.6446,158.8549,186.1151,29.1881
45205,,9.2768,104.7999,16.5617,,,228.1595,,282.6318,77.453,227.2168,271.8438,186.8264,176.1305,30.2777
45207,,11.2243,,12.755,,,198.3082,,,190.566,228.1316,237.1998,193.5523,219.0859,40.6154
45212,,1.9919,,,,,200.346,,163.0004,117.7672,218.6503,217.9861,128.9004,,26.8104
45219,,11.4045,8.3763,0.0,,,182.9232,0.0,229.9824,7.8081,206.1669,209.6516,191.0343,199.94,74.1928
45221,,8.73,10.212,7.68,,,203.123,,265.2968,85.3446,201.5913,218.7177,193.2278,183.1519,45.0288
45226,,10.3937,10.646,15.3001,,,216.9153,0.0,269.2227,79.9728,215.7242,226.8468,223.1296,201.3341,37.9821
45228,,7.1838,4.5732,6.5085,,,188.1262,20.3348,156.8556,145.7355,221.5772,240.1568,115.6257,240.8527,51.8857
45232,,4.4021,8.2142,11.2188,,,177.7029,12.9655,265.2329,146.6306,220.0387,214.1154,208.7992,176.19,49.7317
45389,,,224.0047,238.3124,,167.8345,182.9272,171.5855,232.0924,209.0142,,216.674,224.2234,252.1504,77.6922
45396,186.7382,,124.4492,122.7699,180.6312,154.3396,179.1049,149.0193,213.032,196.484,,218.7565,172.6579,178.5271,75.8699
45409,,,,211.7264,,126.144,154.0485,159.9217,182.9153,169.2457,,223.2303,174.0379,193.0424,67.0023
