Date,Balduzzi,Burns,DeLeo,Diedrichsen,Ferriolo,Forman,Hartsch,LaCroix,McCann,Medico,Pla,Ricci,Rodrigo,Smyth,Wasyliw
44801,6.3512,2.9334,,,5.8934,,,,6.0512,6.1423,5.8845,,6.2267,,6.1689
44804,5.0289,2.3489,,,2.0178,,,,6.2089,1.5489,6.2734,,5.6045,,1.8156
44808,6.8356,0.5511,,,2.4756,,,,5.9423,5.5067,5.9112,,6.0889,,3.0934
44813,4.9867,0.8222,,,0.7756,,,,5.4756,6.7067,5.4089,,6.1534,,6.9378
44815,6.4801,1.4178,,,5.0489,,,,6.5289,6.9956,5.6045,,6.2045,,6.08
44820,6.0023,,,,0.8778,,,,6.7578,6.9156,6.4356,,6.3956,,6.6423
44822,5.2978,,,,3.4823,,,,5.8578,5.8667,5.9489,,6.1845,,5.9467
44827,5.0223,,,,1.6667,,,,5.6134,3.0978,5.16,,6.0689,,1.7911
44829,6.2401,,,,1.2889,,,,5.9734,6.8801,5.3467,,6.2067,,
44834,6.2734,5.2445,,,3.0467,,,,6.2223,6.9556,5.6934,,6.2845,,6.5689
44836,7.0689,4.1934,,,4.4223,,,,7.0401,5.2045,5.6312,,6.2445,,6.1512
44841,6.9778,4.5911,,,1.5133,,,,5.8245,5.9112,5.74,,5.3112,,6.5245
44843,5.9267,4.1245,,,2.48,,,,6.2067,6.0045,4.9845,,5.1823,,6.3134
44848,6.0534,1.0578,,,1.4178,,,,6.3378,6.0178,5.3223,,6.7956,,6.7112
44850,6.7245,3.4022,,,1.4267,,,,6.6112,1.3645,5.4245,,6.1689,,6.5334
44855,7.1023,3.96,,,3.0356,,,,6.4089,2.48,7.0712,,6.1156,,6.4889
44862,6.2489,4.1867,,,1.8045,,,,6.4845,1.4667,6.3734,,6.0023,,5.8178
44864,6.1289,1.3311,,,1.6289,,,,6.02,5.2756,6.3467,,6.3001,,6.6534
45010,6.0023,5.6912,,,6.9067,,,,6.0578,5.6667,6.4689,,6.2112,,6.7178
45035,6.0445,5.1156,,,0.0,,,,,0.0,5.1423,,0.0,,0.0
45156,5.5334,6.1534,6.1134,4.8,5.4956,,4.9689,5.96,5.3934,4.6823,5.7912,5.5067,5.7,6.6623,6.1867
45159,5.9845,1.7045,1.5022,1.5778,1.8311,,5.5023,5.9689,5.1734,5.5534,6.5245,5.4623,6.4801,,1.5067
45163,6.0134,1.6711,1.6267,3.8511,1.6511,,6.1423,2.6134,6.5556,6.0023,6.1245,2.4845,6.5889,6.8023,
45165,6.0445,,1.7578,3.6778,,,5.6978,1.4533,5.8489,6.3556,5.6334,5.3023,,5.4912,1.6756
45170,5.1845,1.2311,1.2378,1.3,1.1733,,5.2223,1.3067,5.66,0.9889,5.9467,5.7356,6.3423,5.8889,1.0222
45172,6.1912,1.6311,5.4356,5.08,1.3467,,5.9467,1.0489,6.3089,5.7912,6.3334,6.8867,6.3734,7.2178,1.0
45177,5.8823,,1.2645,1.2045,3.8623,,5.5112,1.4133,6.0556,1.2489,5.6534,5.8045,,5.56,5.4489
45179,5.8689,1.7511,1.46,1.2045,1.5667,,6.1778,2.1822,6.2934,5.6578,6.3689,6.08,6.6356,6.8956,1.9645
45184,,1.48,1.2378,1.1667,1.3822,,6.0267,1.5089,6.9089,6.0867,6.7601,1.3911,7.3223,,5.3289
45186,,1.6489,1.4667,1.26,,,5.9712,1.6045,5.8712,6.5778,6.2756,6.1245,6.9778,,6.0378
45191,,6.2134,1.6133,1.2422,,,6.1912,,6.8312,6.9667,6.9512,0.0,5.4178,6.8889,4.9378
45198,,5.6889,,,,,6.5956,,6.2801,5.9023,6.7334,6.5112,,6.2845,1.0489
45200,,7.2712,,,,,6.4267,,5.3578,7.0289,6.7445,6.5089,6.2978,7.4045,6.2645
45205,,2.6667,2.0356,1.1978,,,6.2778,,5.9289,6.2289,6.4778,5.5156,6.3534,6.8489,6.3912
45207,,2.7334,,1.4445,,,6.0956,,,6.4889,6.9067,6.4289,6.1956,7.6023,6.4134
45212,,5.8823,,,,,5.7512,,5.4267,6.1023,6.3112,5.96,5.7467,,5.7823
45219,,1.9289,2.0534,0.3822,,,5.9156,0.0,5.6667,6.4178,5.5112,6.2867,5.5467,7.2134,5.8556
45221,,1.6333,1.6022,0.9933,,,6.4578,,5.9912,6.3156,6.7578,5.6,7.2512,7.3378,6.1934
45226,,1.7333,1.7378,1.6045,,,6.4245,0.0,6.1912,6.0578,6.3112,6.1156,6.5178,7.2667,7.2756
45228,,1.3022,1.4178,0.9689,,,6.0156,4.7711,6.5601,5.8912,6.2556,5.6978,6.0556,6.4356,6.08
45232,,1.1422,1.1556,0.7911,,,6.6001,1.0667,6.2978,6.7801,5.6623,6.1334,6.1756,7.1578,5.8134
45396,5.4045,,5.4267,5.0889,6.1956,6.7334,6.08,6.1378,5.7112,6.1334,,6.4401,6.3378,7.0556,6.4756
45409,,,,5.5089,,5.8578,5.5845,5.3112,6.0534,5.4534,,5.7112,5.7823,6.6578,6.02
